0317.hk,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED,13350200,13268200,13276200,13322200,13322200,13148200,13192200,13420200,13492200,13490200,13490200,13490200,13568200,13610200,13618200,13564200,13548200,13548200,13548200,13554200,13588200,13580200,13626200,13854200,13854200,13854200,13866200,13834200,13798200,13864200,13768200,13768200,13768200,13762200,13776200,13812200,13762200,13980200
0321.hk,TEXWINCA HOLDINGS LIMITED,1512000,1556000,1558000,1546000,1546000,1534000,1534000,1558000,1538000,1536000,1536000,1536000,1432000,1436000,1378000,1368000,1390000,1390000,1390000,1380000,1362000,1358000,1358000,1358000,1358000,1358000,1358000,1366000,1366000,1364000,1368000,1368000,1368000,1344000,1344000,1334000,1338000,1354000
0322.hk,TINGYI (CAYMAN ISLANDS) HOLDING CORP,5586000,5350000,5162000,5198000,5198000,5214000,5224000,5890000,6322000,6490000,6490000,6490000,6644000,6628000,6728000,5790000,5368000,5368000,5368000,6096000,6172000,6240000,5996000,6430000,6430000,6430000,6460000,7608000,7580000,6548000,6718000,6718000,6718000,8548000,8450000,8390000,8020000,7092000
0323.hk,MAANSHAN IRON & STEEL COMPANY LIMITED,94962000,93784000,92960000,92988000,92988000,92842000,93020000,93390000,93426000,91306000,91306000,91306000,91662000,90992000,88928000,88866000,84068000,84068000,84068000,83190000,82838000,81568000,82004000,84368000,84368000,84368000,87434000,90456000,84316000,84736000,84314000,84314000,84314000,82382000,82034000,79462000,80786000,80202000
0327.hk,PAX GLOBAL TECHNOLOGY LIMITED,11291000,11479000,11692000,12271000,12271000,12668000,13070000,13321000,13516000,14469000,14469000,14469000,16989000,16614000,16465000,16974000,17476000,17476000,17476000,17465000,17388000,17808000,17667000,17894000,17894000,17894000,16525000,16129000,16037000,16731000,16711000,16711000,16711000,16339000,16559000,17754000,17632000,17176000
0330.hk,ESPRIT HOLDINGS LIMITED,37243100,38461500,45084700,50379300,50379300,54989300,61744900,64547800,68721200,69023700,69023700,69023700,70564500,70274200,71056900,71125500,71214100,71214100,71214100,71402300,74725600,75890100,77681000,81879400,81879400,81879400,82637800,82698000,82919000,82413300,82307700,82307700,82307700,83628200,84007300,84078800,83849100,84153300
0336.hk,HUABAO INTERNATIONAL HOLDINGS LIMITED,189344100,188633100,188549100,188523100,188523100,188752100,188858100,189109100,189124100,189302100,189302100,189302100,189482100,189583100,189569100,189643100,189987100,189987100,189987100,189972100,189847100,190298100,190652100,190994100,190994100,190994100,191107100,190899100,191745100,191510100,191491100,191491100,191491100,191184100,191438100,192572100,190878100,192639100
0337.hk,GREENLAND HONG KONG HOLDINGS LIMITED,39097000,43925000,44605000,43972000,43972000,45848000,48429000,49851000,53444000,55860000,55860000,55860000,66406000,77216000,79329000,83595000,83864000,83864000,83864000,84982000,83537000,80230000,79742000,78934000,78934000,78934000,78367000,78349000,78455000,74091000,73349000,73349000,73349000,73624000,72272000,71636000,72153000,72074000
0338.hk,SINOPEC SHANGHAI PETROCHEMICAL COMPANY LIMITED,90253744,90245744,90009744,90545744,90545744,90797744,90687744,91419744,94025744,94467744,94467744,94467744,95021744,93869744,93833744,93111744,93057744,93057744,93057744,93381744,93381744,93763744,94711744,94593744,94593744,94593744,94611744,95653744,97421744,97981744,97845744,97845744,97845744,97683744,97947744,97889744,97609744,102435744
0341.hk,CAFE DE CORAL HOLDINGS LTD,62000,66000,66000,68000,68000,68000,68000,70000,68000,70000,70000,70000,70000,70000,70000,70000,72000,72000,72000,72000,72000,76000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,74000,72000,122000
0345.hk,VITASOY INTERNATIONAL HOLDINGS LTD,2852000,2864000,3064000,3100000,3100000,3448000,3402000,3446000,3444000,3446000,3446000,3446000,3454000,3512000,3596000,3600000,3880000,3880000,3880000,3888000,3870000,3936000,3984000,4002000,4002000,4002000,4012000,4080000,4038000,4146000,4144000,4144000,4144000,4226000,4284000,4188000,4218000,4190000
0347.hk,ANGANG STEEL COMPANY LIMITED,10164076,9648076,9592076,9568076,9568076,9344076,9042076,8738076,8370076,8286076,8286076,8286076,8258076,8296076,8092076,7832076,7538076,7538076,7538076,6432076,6432076,6428076,6484076,6512076,6512076,6512076,6504076,6502076,6508076,6566076,6528076,6528076,6528076,6494076,6472076,5844076,5844076,5900076
0354.hk,CHINASOFT INTERNATIONAL LIMITED,265460423,264428423,264138423,268658423,268658423,269142423,267302423,269692423,269802423,268166423,268166423,268166423,268980423,267734423,268412423,268170423,273532423,273532423,273532423,275830423,277776423,276290423,277680423,283820423,283820423,283820423,285790423,287734423,293850423,300230423,293674423,293674423,293674423,292612423,294438423,295092423,297242423,299352423
0358.hk,JIANGXI COPPER COMPANY LIMITED,59362362,59505362,60766362,61985362,61985362,62626362,63263362,63105362,63859362,63564362,63564362,63564362,63614362,64022362,63923362,64007362,65033581,65033581,65033581,64937581,64888581,65238581,65225581,65158581,65158581,65158581,65018581,64491581,64528581,64587581,64318581,64318581,64318581,64487581,64282581,63603581,63293581,63424581
0363.hk,SHANGHAI INDUSTRIAL HOLDINGS LIMITED,18457000,18427000,18433000,18420000,18420000,18484000,18487000,18538000,18594000,18659000,18659000,18659000,18761000,18615000,17980000,17150000,17101756,17101756,17101756,16253756,15260756,15255756,15238756,15162756,15162756,15162756,15115756,15073756,15086756,15095756,15075756,15075756,15075756,15080756,15106756,15083756,15071756,15070756
0368.hk,SINOTRANS SHIPPING LIMITED,81894667,82732667,84971667,87058167,87058167,86658667,88797167,88853667,88592167,88499667,88499667,88499667,87094167,86635667,85456167,85381667,85963667,85963667,85963667,87257167,84609167,85871667,87136167,87138667,87138667,87138667,87303167,87325167,87542667,87614667,87607167,87607167,87607167,87654667,88047167,88894667,91157167,92280167
0371.hk,BEIJING ENTERPRISES WATER GROUP LIMITED,303118259,303874259,305730259,303802259,303802259,310788259,311336259,317220259,317672259,318116259,318116259,318116259,318232259,320030259,318764259,317802259,317185487,317185487,317185487,315957487,312125487,311687487,310165487,309795487,309795487,309795487,306973487,305971487,301263487,297351487,297461487,297461487,297461487,299479487,300627487,301895487,301655487,302765487
0378.hk,FDG KINETIC LIMITED,11166000,10388000,10372000,10482000,10482000,10476000,9280000,9312000,9412000,9488000,9488000,9488000,10166000,10926000,10984000,11920000,12218000,12218000,12218000,12266000,12912000,12596000,12874000,12750000,12750000,12750000,11344000,11710000,11158000,10898000,11310000,11310000,11310000,11762000,12080000,11984000,12084000,12334000
0384.hk,CHINA GAS HOLDINGS LIMITED,18097504,18093504,18173504,18215504,18215504,18253504,18197504,18219504,18269504,18275504,18275504,18275504,17411504,17371504,17321504,17813504,17797675,17797675,17797675,17722149,17664149,17612149,17650149,17760149,17760149,17760149,19566149,20176149,20886149,20950149,19318149,19318149,19318149,17884149,17182149,17034149,16944149,16954149
0386.hk,CHINA PETROLEUM & CHEMICAL CORPORATION,371180672,370788672,371094672,371662672,371662672,371484672,371544672,370710672,371146672,371520672,371520672,371520672,371076672,371218672,369844672,368836672,371280672,371280672,371280672,373990672,377336672,377580672,380796672,384042672,384042672,384042672,385638672,383240672,395672672,349248672,343858672,343858672,343858672,328096672,324724672,321806672,328448672,333604672
0388.hk,HONG KONG EXCHANGES AND CLEARING LIMITED,11211649,11982949,12306849,12269149,12269149,12253149,12196749,12205749,12068449,12124448,12124448,12124448,12246848,12280448,12295548,12320148,12231748,12231748,12231748,13229048,13141548,13108748,13275448,13482648,13482648,13482648,13734348,13657448,13719338,13830138,13604810,13604810,13604810,13713810,13751810,13816010,14376210,14131410
0390.hk,CHINA RAILWAY GROUP LIMITED,255611299,256733299,256321299,256127299,256127299,255975299,255702299,255698299,255405299,255144299,255144299,255144299,255957299,255199299,255936299,256204299,256651299,256651299,256651299,256341299,255887299,258624299,258856299,258921299,258921299,258921299,259184299,259152299,258539299,258687299,257388299,257388299,257388299,257486299,258395299,257774299,257574299,257901299
0392.hk,BEIJING ENTERPRISES HOLDINGS LIMITED,78506429,78343429,78199429,77813429,77813429,77681929,77604929,77756429,77881429,77661429,77661429,77661429,77328429,77291929,77270929,77217929,77186311,77186311,77186311,77086482,77390982,77797982,78000982,78458982,78458982,78458982,78485982,78833482,79417982,79673982,80169982,80169982,80169982,80354482,80674982,80811982,80946982,81025982
0400.hk,COGOBUY GROUP,42924000,42959000,42461000,42279000,42279000,41141000,41472000,43531000,43456000,41948000,41948000,41948000,41418000,41442000,41523000,41764000,41701000,41701000,41701000,41543000,42034000,42598000,43091000,43258000,43258000,43258000,43666000,42672000,43623000,44538000,44451000,44451000,44451000,43138000,43796000,44031000,43896000,44145000
0410.hk,SOHO CHINA LIMITED,228181000,227988000,227603500,227566000,227566000,227253000,225987500,225485500,224671500,225810000,225810000,225810000,225839500,225625000,226055000,225295000,225561500,225561500,225561500,224719500,224919500,225433000,224648000,224037000,224037000,224037000,224097500,225701500,226320500,226759000,227973500,227973500,227973500,219762500,218086000,216560000,215175000,212137500
0412.hk,CHINA INNOVATIVE FINANCE GROUP LIMITED,41964000,40842000
0412.hk,CHINA SHANDONG HI-SPEED FINANCIAL GROUP LIMITED,40338000,40338000,39846000,39078000,39078000,39072000,39072000,39072000,39072000,39072000,39066000,39066000,39024000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,39018000,38886000,38886000,38838000,38838000
0419.hk,HUAYI TENCENT ENTERTAINMENT COMPANY LIMITED,207790000,218200000,225200000,227040000,227040000,223820000,234190000,231880000,235190000,234980000,234980000,234980000,232890000,228500000,242660000,239000000,238010000,238010000,238010000,240790000,248600000,241730000,248440000,250500000,250500000,250500000,253430000,254200000,256630000,259110000,257650000,257650000,257650000,258010000,257120000,261370000,264520000,266140000
0425.hk,MINTH GROUP LIMITED,74174000,74778000,75488000,76377000,76377000,77163000,77595000,77851000,77783000,78245000,78245000,78245000,78531000,79087000,79211000,79555000,79999000,79999000,79999000,80497000,80617000,80625000,80633000,80741000,80741000,80741000,80963000,81109000,81263000,82321000,83441000,83441000,83441000,84457000,84773000,85239000,85519000,85781000
0439.hk,KUANGCHI SCIENCE LIMITED,177903000,177475000,176955000,177064000,177064000,177275000,177534000,178044000,177814000,177308000,177308000,177308000,177167000,177289000,176905000,176971000,176875000,176875000,176875000,176675000,177017000,176383000,176420000,177043000,177043000,177043000,177343000,177177000,175429000,175453000,175329000,175329000,175329000,176016000,176191000,176048000,176337000,176149000
0440.hk,DAH SING FINANCIAL HOLDINGS LTD,908800,915600,916800,911600,911600,912800,912400,915600,915600,914000,914000,914000,917200,916400,946400,968000,1074400,1074400,1074400,1088800,1058800,1058800,1058800,1055600,1055600,1055600,1062000,1068400,1068400,1078400,1104800,1104800,1104800,1078400,1091200,1109600,1131200,1131600
0451.hk,GCL NEW ENERGY HOLDINGS LIMITED,156422000,151118000,150386000,149054000,149054000,149234000,143846000,139972000,142196000,143064000,143064000,143064000,138462000,141986000,146766000,146750000,147990000,147990000,147990000,150366000,153966000,163650000,167854000,166122000,166122000,166122000,153838000,151668000,176614000,178274000,173642000,173642000,173642000,175554000,173888000,178516000,173728000,175024000
0460.hk,SIHUAN PHARMACEUTICAL HOLDINGS GROUP LTD,320916000,321630000,321653000,321997000,321997000,324119000,325430000,327362000,329215000,330922000,330922000,330922000,334262000,334822000,335172000,335480000,338248000,338248000,338248000,337183000,338673000,341444000,342396000,342891000,342891000,342891000,344099000,347113000,348499000,350415000,352392000,352392000,352392000,354019000,353482000,357399000,356502000,357295000
0467.hk,UNITED ENERGY GROUP LIMITED,21428000,21190000,20594000,21024000,21024000,21310000,21888000,21576000,21702000,21682000,21682000,21682000,22048000,21982000,22860000,22146000,22138000,22138000,22138000,22492000,22568000,21974000,24300000,25006000,25006000,25006000,25914000,23416000,20810000,22820000,23544000,23544000,23544000,23550000,23544000,24260000,24552000,24158000
0468.hk,GREATVIEW ASEPTIC PACKAGING COMPANY LIMITED,561000,561000,562000,555000,555000,542000,575000,586000,589000,589000,589000,589000,592000,597000,607000,578000,578000,578000,578000,541000,544000,517000,513000,513000,513000,513000,513000,513000,513000,514000,514000,514000,514000,503000,643000,632000,636000,634000
0480.hk,HKR INTERNATIONAL LTD,527200,490400,490400,491200,491200,489600,489600,489600,435200,436800,436800,436800,450400,455200,455200,455200,455200,455200,455200,453600,465600,468800,469600,466400,466400,466400,461600,462400,459200,628000,631200,631200,631200,636000,644000,645600,656000,656000
0488.hk,LAI SUN DEVELOPMENT COMPANY LIMITED-NEW,15900,15900,15900,15900,15900,15900,14100,14100,10200,18000,18000,18000,18000,13800,15900,15900,17100,17100,17100,18300,9600,7500,7500,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100,14100
0489.hk,DONGFENG MOTOR GROUP COMPANY LIMITED,127048000,126214000,126010000,126186000,126186000,124234000,117062000,116404000,115330000,109832000,109832000,109832000,110458000,110310000,110900000,110458000,111124000,111124000,111124000,111310000,111488000,111296000,107858000,102704000,102704000,102704000,102088000,101984000,101650000,102792000,102528000,102528000,102528000,102726000,102562000,102736000,102722000,102538000
0493.hk,GOME RETAIL HOLDINGS LIMITED,1841474000,1838447000,1863865000,1870704000,1870704000,1878271000,1889559000,1920107000,1916417000,1940326000,1940326000,1940326000,1948598000,1930900000,1921234000,1916788000,1911789000,1911789000,1911789000,1913053000,1910771000,1898978000,1893206000,1885583000,1885583000,1885583000,1885871000,1887497000,1879485000,1885502000,1881182000,1881182000,1881182000,1882080000,1886688000,1882646000,1882326000,1885332000
0494.hk,LI & FUNG LIMITED,15998000,16040000,16036000,16070000,16070000,15928000,15824000,15786000,15812000,15806000,15806000,15806000,15786000,15788000,15758000,15748000,15720000,15720000,15720000,15710000,15744000,15612000,15732000,15708000,15708000,15708000,15740000,15688000,15656000,15790000,15788000,15788000,15788000,15700000,15658000,15758000,15598000,15662000
0506.hk,CHINA FOODS LIMITED,245080100,244986100,234274100,229884100,229884100,230000100,229738100,223194100,218310100,218542100,218542100,218542100,218538100,218912100,219504100,220152100,219332100,219332100,219332100,219876100,220588100,218000100,218654100,216942100,216942100,216942100,217234100,217392100,219284100,219214100,219282100,219282100,219282100,219822100,220018100,219954100,219838100,218804100
0511.hk,TELEVISION BROADCASTS LTD,973100,975100,978100,976800,976800,977900,977800,981600,977000,1002000,1002000,1002000,979700,983600,977800,1039800,1060700,1060700,1060700,1078800,1143900,1267000,1342100,1322300,1322300,1322300,1327300,1328700,1295000,1300300,1271100,1271100,1271100,1271900,1263600,1263800,1226600,1200100
0522.hk,ASM PACIFIC TECHNOLOGY LIMITED,12567700,12886100,12904800,13300000,13300000,13578000,13773300,13963800,13776249,13851249,13851249,13851249,14049649,14048749,13541749,13292349,13602349,13602349,13602349,14272049,14993849,15113649,15657649,15686449,15686449,15686449,16272249,16964438,18271438,18157538,18528538,18528538,18528538,18519738,18294938,18520438,18408138,18362838
